query_id,doc_id,label,bm25_score,tfidf_score,pagerank,ctr,title_match,url_depth,doc_length_norm,freshness,exact_match,domain_authority
118,5,1,0.093,1.2425,0.4771,0.0147,0.6338,3,0.0205,0.2493,0,0.3967
118,6,2,0.9663,0.9893,0.2353,0.1617,0.489,6,0.0943,0.5094,0,0.2365
118,7,0,0.8831,0.6374,0.2802,0.0198,0.3849,3,0.04,0.2973,0,0.1015
118,8,1,0.1628,0.3864,0.2029,0.0422,0.8357,4,0.0536,0.1092,0,0.4995
118,9,2,5.1054,0.746,0.4862,0.0995,0.7895,4,0.0114,0.6509,0,0.4828
118,10,3,7.8743,3.565,0.0392,0.0161,0.8716,1,0.1432,0.5461,0,0.345
118,11,1,1.224,1.8558,0.4216,0.0919,0.5198,3,0.0449,0.2935,0,0.5335
118,12,1,2.5468,0.8034,0.1407,0.0067,0.2904,3,0.0293,0.7286,1,0.9258
118,13,1,0.6505,0.3088,0.5781,0.1254,0.6905,3,0.0153,0.5659,0,0.7563
118,14,0,1.3243,0.7525,0.1373,0.0377,0.1756,5,0.0585,0.8833,0,0.5044
118,15,1,0.0322,1.3717,0.3865,0.0197,0.1196,6,0.2076,0.5312,1,0.4015
118,16,1,0.0193,0.4239,0.3982,0.0,0.2945,2,0.0537,0.9387,1,0.5724
118,17,1,1.2925,2.0561,0.2441,0.0405,0.9485,4,0.1192,0.4564,0,0.3219
118,18,0,0.0575,2.9033,0.4285,0.0104,0.6448,1,0.0257,0.6648,0,0.4683
118,19,2,2.9142,0.4068,0.5143,0.1271,0.5693,6,0.5674,0.239,0,0.1376
119,0,1,0.746,0.4155,0.2663,0.0603,0.6718,4,0.0038,0.9094,0,0.5279
119,1,2,0.1826,0.893,0.4957,0.2819,0.8885,5,0.156,0.9727,1,0.6877
119,2,0,0.2866,1.6927,0.3014,0.0076,0.9519,6,0.0101,0.117,0,0.1777
119,3,1,0.4633,0.4177,0.4405,0.0087,0.1368,7,0.0783,0.9637,0,0.2045
119,4,1,2.9237,1.1257,0.5494,0.009,0.122,5,0.0599,0.4209,1,0.201
119,5,0,0.1075,0.3209,0.3243,0.0901,0.558,2,0.0103,0.3031,0,0.3353
119,6,1,0.3353,0.0335,0.552,0.0951,0.3363,1,0.0745,0.016,0,0.1483
119,7,1,1.862,1.058,0.0988,0.0426,0.9986,3,0.0419,0.2985,0,0.3585
119,8,1,0.2683,0.2356,0.1396,0.2969,0.1609,3,0.066,0.0032,1,0.1572
119,9,0,1.3302,0.0421,0.1264,0.0031,0.4622,7,0.0027,0.1499,1,0.1436
119,10,4,5.2393,3.4096,0.3468,0.2748,0.4724,6,0.0105,0.292,0,0.4715
119,11,1,0.1156,1.5726,0.6265,0.1358,0.5548,5,0.0548,0.1106,0,0.1043
119,12,1,0.7374,1.0773,0.2568,0.084,0.3974,2,0.1223,0.008,1,0.1679
119,13,2,0.7156,2.901,0.0731,0.0265,0.9918,7,0.0083,0.3519,1,0.2868
119,14,2,1.0735,2.2768,0.3187,0.0436,0.477,3,0.0406,0.4029,1,0.9385
119,15,3,8.7808,1.4636,0.1502,0.0616,0.1006,1,0.0502,0.6278,0,0.2485
119,16,1,1.6295,1.4064,0.4882,0.0305,0.7136,1,0.05,0.7105,0,0.5297
119,17,1,0.9901,1.105,0.6544,0.0542,0.819,1,0.0175,0.7245,0,0.2559
119,18,0,0.446,0.1294,0.0207,0.0281,0.4885,2,0.0824,0.1717,1,0.3601
119,19,1,0.082,1.8539,0.4425,0.0174,0.0637,5,0.0498,0.2951,0,0.3263
120,0,0,2.3336,0.2991,0.0613,0.0714,0.1814,5,0.0142,0.8518,1,0.2444
120,1,1,4.0587,0.7,0.116,0.1588,0.8951,3,0.0169,0.2301,1,0.3876
120,2,2,0.3678,3.595,0.1823,0.0118,0.995,5,0.0626,0.4053,0,0.6259
120,3,0,0.5957,0.3855,0.3346,0.057,0.4545,2,0.0834,0.9242,0,0.2762
120,4,1,0.5031,0.4049,0.3931,0.0026,0.2865,4,0.0904,0.0041,0,0.1695
120,5,2,0.8983,0.1023,0.6486,0.1565,0.2992,6,0.0319,0.3748,1,0.5814
120,6,1,0.22,0.724,0.16,0.0406,0.7011,1,0.0324,0.5397,0,0.3151
120,7,1,1.3773,2.3243,0.1466,0.0348,0.1903,6,0.0435,0.9404,0,0.1698
120,8,3,3.8398,1.7257,0.6863,0.1505,0.0398,5,0.037,0.4984,0,0.254
120,9,0,0.9369,1.0585,0.1618,0.0193,0.2948,7,0.0118,0.4542,0,0.1385
120,10,2,0.0593,1.8888,0.111,0.0254,0.9184,1,0.0168,0.245,0,0.5751
120,11,0,2.4643,1.6453,0.3879,0.0717,0.4245,6,0.0089,0.0427,0,0.5127
120,12,1,1.0227,0.5662,0.3987,0.0525,0.7048,1,0.0212,0.2431,0,0.3968
120,13,2,1.5818,1.6381,0.0556,0.07,0.4553,7,0.066,0.9909,0,0.3081
120,14,2,3.0198,2.0608,0.6824,0.1778,0.4422,6,0.1396,0.5227,1,0.1325
120,15,0,2.8059,0.7496,0.1253,0.052,0.4041,5,0.0557,0.4206,0,0.0454
120,16,2,4.9329,1.9396,0.28,0.0945,0.8353,4,0.0619,0.2261,1,0.1513
120,17,0,1.522,2.7414,0.0439,0.0374,0.0517,3,0.0074,0.3941,0,0.1103
120,18,1,1.4969,0.9032,0.3613,0.2061,0.2454,7,0.0653,0.428,0,0.6449
120,19,1,0.435,2.0014,0.5577,0.0432,0.9799,1,0.182,0.6278,0,0.1982
121,0,1,1.5575,0.3075,0.3681,0.0605,0.9784,5,0.0405,0.8703,0,0.4733
121,1,0,0.0559,2.2,0.66,0.0987,0.3871,4,0.0409,0.7646,0,0.2574
121,2,1,4.8623,1.1279,0.3421,0.0791,0.0392,6,0.0092,0.0824,1,0.2255
121,3,0,0.2373,4.2942,0.2346,0.137,0.6318,3,0.0134,0.1991,0,0.2353
121,4,0,1.2082,1.6357,0.2365,0.0939,0.3983,2,0.0304,0.4108,0,0.5301
121,5,1,2.2403,0.5663,0.5049,0.3042,0.5819,1,0.01,0.6566,0,0.3142
121,6,0,1.7972,0.3553,0.233,0.0309,0.1108,1,0.0991,0.3542,0,0.3636
121,7,1,0.3268,6.204,0.3578,0.062,0.5722,4,0.0298,0.5334,1,0.2766
121,8,1,0.766,0.8953,0.1838,0.0472,0.9367,5,0.1306,0.022,0,0.6698
121,9,0,0.6798,0.1417,0.2638,0.0218,0.0879,2,0.2165,0.1176,0,0.5474
121,10,0,0.7073,0.6623,0.0825,0.1544,0.9875,7,0.0667,0.3211,1,0.2046
121,11,2,0.7256,3.6094,0.4223,0.1125,0.939,5,0.1153,0.8117,0,0.4672
121,12,0,0.2721,1.2496,0.1365,0.0058,0.7515,7,0.0387,0.2358,1,0.4245
121,13,1,2.3423,1.2746,0.4378,0.4071,0.1858,4,0.0028,0.2338,0,0.4862
121,14,0,0.7947,1.8538,0.3627,0.221,0.2324,4,0.1215,0.196,0,0.32
121,15,0,0.3906,0.2441,0.1759,0.0285,0.0415,6,0.0332,0.4692,0,0.3365
121,16,0,0.1697,0.6731,0.1207,0.001,0.3271,4,0.0305,0.9721,0,0.2874
121,17,1,1.0513,1.2148,0.4576,0.0385,0.3522,1,0.0414,0.7535,0,0.6959
121,18,1,4.8598,2.8793,0.2271,0.2134,0.8343,6,0.0622,0.2489,0,0.6722
121,19,0,2.7688,1.3854,0.2902,0.078,0.0076,1,0.0095,0.612,0,0.0241
122,0,1,2.9319,0.0804,0.0214,0.0637,0.9917,2,0.0367,0.0715,0,0.6662
122,1,2,0.4031,8.8135,0.1185,0.011,0.347,2,0.0581,0.6637,1,0.1233
122,2,3,1.3795,11.1264,0.5817,0.0759,0.6621,6,0.1569,0.0511,1,0.1788
122,3,1,0.3509,0.274,0.1872,0.0008,0.4666,2,0.0354,0.3233,0,0.3642
122,4,0,0.1825,0.5043,0.2197,0.0492,0.7283,6,0.0212,0.9323,1,0.4426
122,5,1,0.1243,2.4207,0.3213,0.044,0.9782,1,0.0353,0.2895,1,0.6549
122,6,1,2.0537,0.8979,0.2766,0.1568,0.2892,5,0.0543,0.2055,0,0.5564
122,7,1,0.1657,0.1469,0.1348,0.1519,0.1787,3,0.0271,0.4926,0,0.142
122,8,2,2.4998,1.5691,0.5007,0.0873,0.8102,4,0.0528,0.2357,1,0.0396
122,9,0,0.1395,2.425,0.3565,0.0265,0.6964,3,0.0716,0.408,0,0.2329
122,10,2,1.8592,2.0275,0.1993,0.2178,0.9765,1,0.0936,0.8991,0,0.1786
122,11,1,1.3499,0.1809,0.2934,0.0535,0.6501,6,0.0048,0.64,1,0.6499
122,12,2,0.8551,0.0578,0.4323,0.1613,0.2602,3,0.0372,0.8844,0,0.6362
122,13,1,2.0522,1.9548,0.3966,0.1054,0.6484,7,0.1128,0.4443,1,0.3982
122,14,1,0.5412,0.2731,0.1173,0.174,0.9665,2,0.0644,0.9399,1,0.3702
122,15,3,6.3702,0.9738,0.297,0.0081,0.4826,3,0.2206,0.8836,0,0.3728
122,16,2,4.1175,4.8237,0.1808,0.0785,0.1353,6,0.0156,0.2146,0,0.6224
122,17,1,0.9959,0.1147,0.432,0.0001,0.1757,7,0.2642,0.1446,0,0.0699
122,18,0,0.3791,0.7111,0.2799,0.0651,0.3452,7,0.0484,0.6302,0,0.4038
122,19,1,3.7238,0.0009,0.4172,0.0644,0.3744,4,0.0178,0.4257,0,0.0861
123,0,0,1.1918,0.6116,0.5073,0.0855,0.5851,3,0.1901,0.3037,0,0.3566
123,1,2,2.4955,0.2587,0.2964,0.1668,0.0377,2,0.1343,0.333,0,0.5761
123,2,2,3.4921,1.7421,0.6084,0.0356,0.6414,2,0.0163,0.876,1,0.7447
123,3,1,0.1025,1.3118,0.1982,0.1028,0.9933,1,0.0178,0.36,1,0.4763
123,4,1,0.072,0.8542,0.3359,0.2354,0.6989,2,0.0482,0.7628,1,0.4919
123,5,0,0.6607,0.4438,0.4261,0.105,0.4155,3,0.0066,0.7004,1,0.118
123,6,1,2.0053,0.9364,0.6558,0.0037,0.3229,7,0.0687,0.8228,0,0.1933
123,7,1,3.3796,0.5607,0.3538,0.0349,0.9104,4,0.1207,0.4898,0,0.2055
123,8,1,2.2785,0.3532,0.1317,0.079,0.7943,6,0.0116,0.302,0,0.026
123,9,1,1.5784,0.8964,0.2314,0.1582,0.8185,7,0.0131,0.0372,1,0.3556
123,10,1,0.8572,2.0665,0.2316,0.178,0.2443,7,0.0084,0.3579,1,0.1623
123,11,0,1.189,3.0581,0.186,0.006,0.1424,4,0.0691,0.2209,0,0.8966
123,12,2,4.3147,3.2377,0.5786,0.064,0.2957,1,0.329,0.6324,1,0.3483
123,13,3,5.4853,6.6839,0.2491,0.0344,0.3688,1,0.1256,0.8908,0,0.669
123,14,3,4.295,1.1391,0.0779,0.1536,0.751,6,0.0563,0.0438,0,0.6557
123,15,0,3.2902,0.2168,0.5826,0.1472,0.1948,7,0.0144,0.9506,1,0.2403
123,16,1,0.4207,1.1573,0.1493,0.2878,0.462,4,0.0421,0.7566,1,0.7455
123,17,0,0.5789,0.4526,0.2768,0.0199,0.0802,4,0.0488,0.3032,0,0.7367
123,18,0,0.4902,1.5878,0.1639,0.0645,0.6641,5,0.0133,0.7549,0,0.0813
123,19,1,1.9546,3.1739,0.4122,0.0247,0.1877,6,0.1709,0.0582,0,0.2862
124,0,0,2.1092,0.9159,0.2586,0.059,0.9811,7,0.0583,0.5591,0,0.5375
124,1,0,1.7245,0.313,0.1088,0.0638,0.344,3,0.0665,0.3315,0,0.4099
124,2,0,2.4394,0.2923,0.2873,0.0767,0.1364,3,0.1934,0.0123,0,0.4189
124,3,1,3.746,1.4961,0.1106,0.0524,0.7673,7,0.0864,0.1994,0,0.5385
124,4,0,0.6042,1.5108,0.1503,0.0174,0.562,1,0.0269,0.6517,0,0.7132
124,5,1,0.1366,0.7192,0.2202,0.2389,0.5565,1,0.2102,0.8523,1,0.3292
124,6,0,1.1217,3.4618,0.2332,0.155,0.6348,3,0.0244,0.7076,0,0.6777
124,7,2,7.0677,0.4797,0.3824,0.0537,0.7426,2,0.0412,0.4771,1,0.2835
124,8,0,2.261,0.0157,0.769,0.095,0.1125,4,0.0995,0.9797,0,0.2386
124,9,1,3.4864,2.0117,0.2072,0.0607,0.7599,6,0.0706,0.1166,1,0.6559
124,10,1,4.3065,0.653,0.2305,0.0389,0.5557,6,0.0979,0.8375,1,0.5105
124,11,0,0.5948,0.2775,0.1611,0.014,0.3137,5,0.0092,0.853,0,0.2261
124,12,0,1.0766,2.4538,0.2752,0.1128,0.85,6,0.0134,0.0579,0,0.3631
124,13,0,3.6043,0.1749,0.3975,0.1018,0.3978,1,0.0477,0.3243,1,0.6187
124,14,2,4.0234,2.2989,0.2698,0.1078,0.6926,2,0.0117,0.9855,1,0.7994
124,15,0,0.5227,0.1608,0.1568,0.1031,0.8472,2,0.1383,0.2701,1,0.304
124,16,1,0.5464,2.4355,0.4594,0.081,0.0664,1,0.0347,0.3086,0,0.422
124,17,1,6.4293,0.4689,0.2961,0.1878,0.4291,2,0.007,0.2484,0,0.4445
124,18,0,0.4893,0.262,0.0319,0.1084,0.0004,5,0.0248,0.9122,1,0.474
124,19,1,3.8303,0.7789,0.2809,0.0078,0.4723,3,0.035,0.9654,0,0.6241
125,0,1,0.2047,0.1448,0.3562,0.0713,0.7434,7,0.0401,0.1103,0,0.2438
125,1,3,10.2291,1.2992,0.4519,0.0101,0.8699,5,0.0151,0.1015,1,0.491
125,2,0,0.7458,2.5385,0.14,0.0135,0.0264,2,0.3458,0.641,0,0.4252
125,3,1,0.0898,0.2038,0.0775,0.2171,0.3237,3,0.0492,0.8406,1,0.5867
125,4,1,0.2111,4.1993,0.087,0.1047,0.3134,4,0.1054,0.6674,0,0.5287
125,5,0,1.0938,0.0024,0.1888,0.1092,0.5465,5,0.0748,0.1094,0,0.2981
125,6,2,4.7246,2.4316,0.3574,0.0169,0.5745,2,0.0164,0.2135,0,0.5181
125,7,2,3.9202,3.2112,0.1981,0.062,0.7882,4,0.0757,0.9736,1,0.5407
125,8,3,10.3858,1.4464,0.4227,0.0019,0.1195,7,0.018,0.0087,0,0.2613
125,9,1,0.6953,0.2122,0.251,0.1048,0.8922,5,0.0117,0.4551,0,0.2666
125,10,1,0.7541,0.4559,0.2431,0.0645,0.0872,5,0.0385,0.2012,1,0.3781
125,11,0,1.2665,0.7035,0.3933,0.0439,0.3931,7,0.0199,0.7093,0,0.4888
125,12,1,0.1897,0.4947,0.2422,0.0174,0.9663,5,0.0164,0.4639,1,0.2466
125,13,1,4.1557,1.5951,0.2005,0.0379,0.8426,5,0.0301,0.6453,0,0.3279
125,14,1,4.3731,2.4615,0.1823,0.0676,0.9764,3,0.0171,0.2086,0,0.5426
125,15,1,0.1001,0.0864,0.3109,0.3117,0.4632,2,0.0213,0.3537,0,0.3689
125,16,2,1.1987,3.0432,0.2182,0.1628,0.9194,4,0.0393,0.2675,0,0.3919
125,17,1,0.0115,3.3771,0.031,0.0418,0.852,5,0.2908,0.2122,0,0.715
125,18,2,6.2051,1.983,0.4999,0.1316,0.3833,7,0.0864,0.2439,0,0.1021
125,19,1,1.2973,1.2153,0.0195,0.0119,0.8255,7,0.1685,0.605,1,0.9021
126,0,1,2.2099,1.919,0.1813,0.0496,0.0115,4,0.0101,0.823,0,0.3305
126,1,1,0.8505,0.3121,0.2115,0.231,0.3109,3,0.0231,0.6981,0,0.6568
126,2,1,4.0004,1.4141,0.2206,0.0091,0.1657,3,0.0427,0.9884,1,0.4442
126,3,0,1.4572,0.0066,0.2576,0.0254,0.5872,5,0.0581,0.1988,1,0.1261
126,4,1,1.9161,0.2438,0.4586,0.0498,0.3781,1,0.0141,0.7801,0,0.0616
126,5,1,2.6466,0.3036,0.1434,0.0476,0.3561,6,0.0209,0.4113,0,0.2296
126,6,2,1.8223,0.4023,0.1203,0.2297,0.2919,7,0.0633,0.1695,1,0.6318
126,7,1,0.3374,1.6231,0.1032,0.0778,0.5927,5,0.0249,0.3143,0,0.5689
126,8,1,2.9321,3.4977,0.1798,0.1121,0.5063,1,0.055,0.5026,1,0.6345
126,9,2,1.221,1.1954,0.2247,0.1152,0.9935,3,0.0181,0.7624,0,0.4359
126,10,1,3.4921,3.8447,0.2544,0.0584,0.2254,5,0.0166,0.2049,0,0.6046
126,11,0,2.504,3.3662,0.307,0.0112,0.308,3,0.0418,0.0014,0,0.0869
126,12,2,0.7003,1.2549,0.0751,0.118,0.565,5,0.0256,0.5602,0,0.6087
126,13,1,2.9445,0.4102,0.2096,0.018,0.7006,7,0.1145,0.5615,1,0.3259
126,14,1,4.1016,0.3718,0.109,0.1933,0.0866,3,0.0535,0.5525,1,0.1743
126,15,0,0.04,1.2235,0.2292,0.0402,0.1604,1,0.0618,0.9481,1,0.5202
126,16,2,5.9426,2.1415,0.5858,0.0145,0.7318,3,0.1379,0.8239,0,0.8608
126,17,0,0.4974,0.9972,0.2371,0.0604,0.05,2,0.0134,0.9417,1,0.3053
126,18,3,7.038,1.3926,0.4808,0.1676,0.5468,7,0.146,0.2453,1,0.7362
126,19,1,1.9862,1.9833,0.417,0.0309,0.8531,1,0.151,0.7171,0,0.522
127,0,1,1.7686,1.2901,0.1462,0.0615,0.6509,1,0.0336,0.9142,0,0.4368
127,1,1,1.1714,1.1976,0.4672,0.0608,0.408,2,0.1434,0.7277,1,0.5037
127,2,1,2.2058,1.3895,0.0394,0.2083,0.8404,5,0.2325,0.7569,0,0.4202
127,3,1,0.5581,4.7414,0.2146,0.0092,0.6329,2,0.0191,0.0717,0,0.6331
127,4,0,0.8431,2.163,0.2081,0.2698,0.1845,4,0.0317,0.9512,0,0.35
127,5,1,0.342,3.5286,0.1676,0.1001,0.1078,3,0.0669,0.0699,0,0.7511
127,6,1,1.5766,0.2142,0.3406,0.1551,0.7521,4,0.009,0.2489,0,0.2388
127,7,1,0.4369,3.3212,0.457,0.1498,0.9122,3,0.0176,0.9307,0,0.2051
127,8,2,7.2193,1.7798,0.3043,0.0313,0.9564,4,0.032,0.4594,0,0.0789
127,9,1,1.8579,2.0869,0.2172,0.2026,0.5297,1,0.0934,0.6481,0,0.6673
127,10,0,0.7206,2.7812,0.2105,0.0021,0.1029,1,0.0632,0.7227,0,0.3524
127,11,2,4.0153,6.1028,0.5528,0.1081,0.3432,4,0.3576,0.9531,0,0.7887
127,12,2,5.1223,1.5465,0.061,0.1959,0.8338,3,0.603,0.7113,0,0.5056
127,13,0,2.5097,0.4547,0.5087,0.0552,0.0695,7,0.0685,0.1748,0,0.2845
127,14,1,0.3536,0.9657,0.1563,0.0429,0.9804,6,0.0505,0.2908,0,0.2016
127,15,0,0.5392,0.3722,0.1957,0.0011,0.9324,3,0.3625,0.2297,0,0.0845
127,16,1,1.9084,0.5324,0.0853,0.1511,0.0254,4,0.0408,0.9534,1,0.4843
127,17,2,3.9415,0.1567,0.6307,0.1298,0.4037,6,0.0651,0.806,0,0.2751
127,18,1,4.3553,0.0668,0.0776,0.0263,0.2469,7,0.0712,0.8229,0,0.456
127,19,1,2.928,0.3158,0.2412,0.0316,0.3905,6,0.005,0.9695,0,0.423
128,0,1,1.1885,3.846,0.166,0.0383,0.1255,3,0.0808,0.0399,0,0.6823
128,1,1,6.1847,3.1115,0.2402,0.1171,0.9157,4,0.2301,0.5418,0,0.0743
128,2,0,1.2293,1.5152,0.301,0.0318,0.0245,2,0.0141,0.3364,0,0.6909
128,3,0,0.5355,0.9776,0.4662,0.0655,0.7229,1,0.3513,0.6375,0,0.0915
128,4,0,0.3645,1.0354,0.3189,0.0354,0.0746,3,0.0393,0.626,0,0.5413
128,5,0,0.4091,1.321,0.1528,0.1157,0.9228,5,0.0154,0.3699,1,0.4102
128,6,1,1.8102,4.4192,0.4025,0.0019,0.417,6,0.1196,0.502,0,0.122
128,7,0,1.068,0.3922,0.2649,0.232,0.9833,1,0.023,0.8731,0,0.0829
128,8,1,6.5685,0.2181,0.1356,0.2016,0.6846,6,0.3361,0.5034,0,0.4558
128,9,1,3.5405,0.775,0.4476,0.4124,0.8617,6,0.0482,0.8592,0,0.0672
128,10,1,1.1876,1.9905,0.0773,0.364,0.2019,1,0.0902,0.9555,1,0.2728
128,11,0,0.6471,0.564,0.1489,0.0737,0.3469,7,0.0877,0.3804,1,0.7183
128,12,0,0.4082,0.5514,0.0388,0.1566,0.049,3,0.0884,0.7976,0,0.2752
128,13,0,1.6844,0.8227,0.415,0.0975,0.2862,2,0.0844,0.8576,0,0.5321
128,14,1,4.8312,1.3731,0.3563,0.0055,0.7834,5,0.0247,0.9232,1,0.2198
128,15,2,2.8287,7.4958,0.1653,0.0272,0.2034,7,0.0218,0.4854,0,0.6249
128,16,0,1.4638,1.1558,0.2039,0.0453,0.1477,5,0.0221,0.9149,0,0.2394
128,17,0,0.6006,1.1837,0.5424,0.1006,0.7383,7,0.0997,0.0997,0,0.4909
128,18,2,2.7573,3.6436,0.2112,0.0142,0.3033,1,0.1703,0.0217,0,0.3498
128,19,1,0.0079,2.1327,0.1684,0.0738,0.3657,4,0.0534,0.6981,0,0.2071
129,0,0,2.3096,1.0276,0.092,0.0499,0.1302,5,0.0295,0.9883,0,0.8135
129,1,1,3.6038,0.2591,0.2997,0.1228,0.8203,6,0.0456,0.623,0,0.759
129,2,1,2.45,6.6787,0.6697,0.0654,0.2029,6,0.0629,0.4859,1,0.1751
129,3,1,0.641,0.8126,0.7433,0.09,0.7276,7,0.0469,0.3992,1,0.3454
129,4,0,1.8714,0.7911,0.2794,0.0221,0.7833,5,0.0131,0.4638,0,0.318
129,5,1,0.5532,0.0892,0.092,0.0505,0.0159,1,0.0133,0.7355,1,0.6848
129,6,2,5.9339,1.216,0.2215,0.0619,0.723,7,0.0449,0.9869,1,0.8435
129,7,1,0.0373,0.0718,0.2293,0.1389,0.9192,5,0.0802,0.5346,0,0.2899
129,8,1,4.7176,1.391,0.2064,0.0698,0.1441,2,0.0566,0.4272,0,0.1931
129,9,0,0.3751,0.8427,0.1386,0.2407,0.4076,4,0.0583,0.624,1,0.6947
129,10,0,0.1401,1.1731,0.1532,0.023,0.7794,2,0.0383,0.3246,1,0.2145
129,11,1,1.3746,2.9973,0.2786,0.0012,0.0385,2,0.0503,0.6482,0,0.2243
129,12,1,3.173,0.5824,0.4101,0.0343,0.7148,7,0.0483,0.3593,0,0.1942
129,13,0,2.9181,0.708,0.1808,0.0333,0.0093,1,0.0576,0.1207,0,0.3639
129,14,0,1.0605,0.6908,0.2866,0.3507,0.0168,7,0.0377,0.188,0,0.3823
129,15,1,5.6376,1.085,0.3063,0.0658,0.6708,6,0.0178,0.1556,0,0.3006
129,16,0,0.0195,0.1641,0.1205,0.0327,0.7213,5,0.0375,0.2797,0,0.0336
129,17,1,1.1193,0.0579,0.5194,0.3302,0.8016,5,0.0208,0.689,0,0.6486
129,18,1,1.9583,0.8649,0.3178,0.0596,0.5631,1,0.0445,0.0373,0,0.6585
129,19,1,2.2617,0.5782,0.4985,0.1498,0.4629,3,0.0236,0.613,0,0.5779
130,0,3,3.1724,4.9163,0.4303,0.1919,0.5368,6,0.0349,0.4267,0,0.1465
130,1,1,2.2293,0.018,0.0976,0.0475,0.2832,6,0.0154,0.7907,0,0.1518
130,2,2,1.2917,2.2918,0.2605,0.0419,0.282,1,0.028,0.4156,0,0.3496
130,3,4,9.1679,1.4443,0.2762,0.0905,0.3138,6,0.0288,0.2621,0,0.671
130,4,2,2.9775,2.0724,0.5592,0.0374,0.1079,1,0.0196,0.2007,0,0.0878
130,5,0,0.5793,0.1689,0.1383,0.0799,0.4824,3,0.0214,0.746,0,0.6702
130,6,2,1.2891,2.5921,0.2745,0.1924,0.8458,5,0.0586,0.7459,1,0.432
130,7,1,0.9713,0.5893,0.3727,0.0822,0.7568,6,0.0197,0.5107,0,0.5215
130,8,1,1.191,1.7852,0.3072,0.0271,0.5436,7,0.0375,0.4319,1,0.2568
130,9,1,0.5962,1.1269,0.0829,0.0616,0.1835,1,0.5193,0.3098,0,0.6561
130,10,2,3.8682,0.2634,0.4275,0.0937,0.5088,7,0.0629,0.4929,0,0.3407
130,11,1,0.0502,1.2184,0.5369,0.265,0.5533,4,0.0158,0.0837,1,0.482
130,12,2,2.3853,4.4008,0.243,0.0748,0.7326,1,0.1255,0.3969,0,0.454
130,13,0,0.2077,2.1099,0.0674,0.0164,0.2691,5,0.1377,0.1297,0,0.2191
130,14,1,0.8254,1.7272,0.3001,0.2,0.341,6,0.0813,0.3423,0,0.2928
130,15,1,0.7539,1.4754,0.2729,0.1009,0.2639,4,0.0862,0.8298,1,0.148
130,16,1,1.0013,0.2193,0.0503,0.05,0.6652,5,0.0108,0.269,0,0.1789
130,17,3,1.5766,5.6709,0.2951,0.0527,0.6749,6,0.0362,0.8918,0,0.3625
130,18,2,0.629,2.5727,0.1719,0.1281,0.1407,4,0.0222,0.6175,1,0.3121
130,19,2,6.186,0.661,0.0891,0.0302,0.5676,6,0.002,0.157,1,0.0592
131,0,1,0.5217,4.5729,0.4532,0.0016,0.4912,7,0.1054,0.9612,0,0.1416
131,1,0,1.371,0.4652,0.1313,0.1319,0.0592,2,0.0195,0.7559,1,0.1625
131,2,0,0.6193,2.1447,0.2151,0.044,0.8522,2,0.0133,0.7831,0,0.0428
131,3,0,1.9936,1.3935,0.0866,0.0208,0.2473,6,0.0456,0.1126,0,0.3798
131,4,1,3.9182,1.9807,0.307,0.1065,0.9882,4,0.015,0.263,0,0.2487
131,5,1,1.4853,0.976,0.1528,0.255,0.3105,2,0.2106,0.9734,0,0.3718
131,6,2,11.4616,0.5064,0.6878,0.0539,0.9369,3,0.08,0.8713,0,0.6541
131,7,1,2.6531,0.7591,0.3558,0.2049,0.3955,2,0.0075,0.0345,0,0.3113
131,8,0,1.4455,1.1341,0.5988,0.0428,0.4624,5,0.0326,0.8349,1,0.1741
131,9,1,0.6039,0.4482,0.3232,0.0575,0.2236,4,0.0511,0.9718,0,0.2192
131,10,1,7.828,0.0136,0.5107,0.247,0.894,5,0.0203,0.5302,0,0.2468
131,11,1,1.1808,2.3066,0.2657,0.0813,0.8312,1,0.0173,0.8921,1,0.6923
131,12,3,5.6703,0.5473,0.295,0.0476,0.7094,6,0.0443,0.8501,1,0.4614
131,13,0,2.9792,0.1046,0.8118,0.0761,0.4137,2,0.1479,0.2217,0,0.0479
131,14,0,0.6498,4.7681,0.3613,0.0786,0.7166,6,0.135,0.5319,0,0.6405
131,15,0,1.8831,0.715,0.1937,0.0598,0.5731,6,0.0274,0.4788,0,0.1804
131,16,1,1.037,0.8732,0.052,0.0106,0.8114,1,0.0111,0.9428,0,0.3086
131,17,0,0.5533,1.9933,0.3515,0.0673,0.9834,7,0.0064,0.6958,0,0.2981
131,18,1,1.6092,2.3359,0.4134,0.1904,0.0813,3,0.1711,0.3359,0,0.7439
131,19,0,1.1688,0.7662,0.0371,0.0262,0.4613,1,0.1233,0.7821,1,0.7491
132,0,2,1.4239,0.4493,0.3865,0.2116,0.6092,2,0.0408,0.4128,0,0.2933
132,1,1,1.2131,2.7917,0.3531,0.0145,0.5402,5,0.0485,0.8552,0,0.4844
132,2,1,3.2196,2.8085,0.3614,0.0406,0.1768,6,0.0533,0.5116,0,0.5456
132,3,2,1.9272,1.5123,0.2691,0.0402,0.4541,5,0.0044,0.062,0,0.3846
132,4,2,3.829,3.5969,0.6048,0.073,0.6032,7,0.0201,0.5638,0,0.2334
132,5,2,2.3686,1.5644,0.4192,0.3897,0.6135,3,0.0304,0.5032,1,0.6011
132,6,3,4.8205,3.8753,0.2766,0.0391,0.795,3,0.0563,0.7092,0,0.8208
132,7,1,2.0746,1.3724,0.2561,0.0109,0.3781,3,0.0205,0.6911,1,0.5769
